year,bill_number,title,primary_sponsors,party,district,status,last_action,chamber,upcoming_hearings,past_hearings,state_bill_link
2025,SB194,An Act For The Department Of Commerce - State Insurance Department Reappropriation.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB194.pdf
2025,SB195,An Act For The Department Of Commerce Reappropriation.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB195.pdf
2025,SB196,An Act For The Institutions Of Higher Education Reappropriation.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB196.pdf
2025,SB197,An Act For The Department Of Education - Division Of Elementary And Secondary Education Reappropriation.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB197.pdf
2025,SB198,An Act For The Department Of Education - Arkansas School For The Blind And Arkansas School For The Deaf Reappropriation.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB198.pdf
2025,SB199,An Act For The Department Of Agriculture Reappropriation.,Joint Budget Committee,,,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-13 - Returned by the Committee, with the recommendation that it Do Pass",Senate,,"2025-02-04 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-13 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB199.pdf
2025,SB2,To Repeal The Statewide Fluoridation Program; And To Remove The Mandate For Water Systems To Maintain A Fluoride Content.,Clint Penzo,R,SD-031,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-01-13 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB2.pdf
2025,SB20,An Act For The Department Of Corrections - Arkansas Sentencing Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-13 - Returned by the Committee, with the recommendation that it Do Pass",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-13 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB20.pdf
2025,SB200,To Include Textbooks And Other Instructional Materials That Are Leased In The Exemption From The Gross Receipts Tax.,Kim Hammer,R,SD-016,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE","2025-02-05 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",Senate,,"2025-02-05 00:00:00 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB200.pdf
2025,SB201,"An Act For The Department Of Human Services - Division Of Aging, Adult, And Behavioral Health Services - Grants For Congregate And Home-delivered Meals Appropriation For The 2024-2025 Fiscal Year.",John Payton,R,SD-022,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-02-05 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-02-05 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB201.pdf
2025,SB202,To Amend The Law Concerning Statutory Bonding Requirements For Construction Projects Of The State Highway Commission.,Jimmy Hickey,R,SD-004,"Re-referred to TRANSPORTATION, TECHNOLOGY & LEGISLATIVE AFFAIRS - SENATE","2025-02-13 - Re-referred to TRANSPORTATION, TECHNOLOGY & LEGISLATIVE AFFAIRS - SENATE",Senate,,"2025-02-05 00:00:00 - Read first time, rules suspended, read second time, referred to TRANSPORTATION, TECHNOLOGY & LEGISLATIVE AFFAIRS - SENATE; 2025-02-13 00:00:00 - Re-referred to TRANSPORTATION, TECHNOLOGY & LEGISLATIVE AFFAIRS - SENATE; 2025-02-13 00:00:00 - withdrawn from Committee - Withdrawn from Committee and placed on 2nd reading for purpose of amendment # 1",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB202.pdf
2025,SB203,To Amend The Law Concerning Outdoor Recreation Activities And Recreational Tramways; And To Create A Recreational Tramway System For State Parks And For Other Locations In The State.,Bart Hester,R,SD-033,"Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE","2025-02-13 - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",Senate,,"2025-02-05 00:00:00 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1; 2025-02-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB203.pdf
2025,SB204,To Exempt From Gross Income A Gain By A Taxpayer Resulting From The Acquisition Of Property Under The Right Of Eminent Domain Or The Threat Of Condemnation.,Clint Penzo,R,SD-031,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE","2025-02-06 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB204.pdf
2025,SB205,To Amend The Arkansas Opportunity Public School Choice Act; And To Amend The Public School Choice Act Of 2015.,Alan Clark,R,SD-007,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-06 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-06 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB205.pdf
2025,SB206,To Amend The Right To Read Act; And To Amend The Amount Of The Literacy Tutoring Grant Awarded Under The Right To Read Act.,Steve Crowell,R,SD-003,"Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE","2025-02-11 - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",Senate,,"2025-02-06 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE; 2025-02-10 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on EDUCATION COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB206.pdf
2025,SB207,To Amend The Law Concerning Initiative And Referendum Petitions; To Require A Canvasser To Disclose That Petition Fraud Is A Class A Misdemeanor; And To Declare An Emergency.,Kim Hammer,R,SD-016,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-02-12 - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-12 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB207.pdf
2025,SB208,To Amend The Law Concerning Initiative And Referendum Petitions; To View A Canvasser To Request Photo Identification Before Obtaining A Signature; And To Declare An Emergency.,Kim Hammer,R,SD-016,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-02-12 - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-12 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB208.pdf
2025,SB209,To Disqualify Signatures Obtained By A Canvasser Under Certain Circumstances; And To Declare An Emergency.,Kim Hammer,R,SD-016,Motion to Expunge the Vote by which the Emergency Clause failed of adoption. Motion carried.,2025-02-13 - Motion to Expunge the Vote by which the Emergency Clause failed of adoption. Motion carried.,Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB209.pdf
2025,SB21,An Act For The Department Of Corrections - Post-prison Transfer Board Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB21.pdf
2025,SB210,To Require The Signer To Read The Ballot Title Of The Petition In The Presence Of A Canvasser; And To Declare An Emergency.,Kim Hammer,R,SD-016,Motion to Expunge the Vote by which the Emergency Clause failed of adoption. Motion carried.,2025-02-13 - Motion to Expunge the Vote by which the Emergency Clause failed of adoption. Motion carried.,Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB210.pdf
2025,SB211,To Amend The Law Concerning Initiative Petitions And Referendum Petitions; To Require A Canvasser To Submit An Affidavit Before Signatures Can Be Counted; And To Declare An Emergency.,Kim Hammer,R,SD-016,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE","2025-02-12 - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-12 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB211.pdf
2025,SB212,To Create The Document Validity Division; And To Declare An Emergency.,Kim Hammer,R,SD-016,"Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE","2025-02-06 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE",Senate,,"2025-02-06 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB212.pdf
2025,SB213,"To Create The Healthy Moms, Healthy Babies Act; And To Amend Arkansas Law To Improve Maternal Health In This State.",Missy Irvin,R,SD-024,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-02-12 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",Senate,,"2025-02-06 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE; 2025-02-10 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-12 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB213.pdf
2025,SB214,To Add Second Degree Murder To The List Of Offenses That Are Ineligible For Meritorious Furlough.,Joshua Bryant,R,SD-032,"Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE","2025-02-13 - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE",Senate,,"2025-02-10 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE; 2025-02-12 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-13 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB214.pdf
2025,SB215,To Amend The Permissible Uses For Real Estate Donated By A Public School District; And To Amend The Arkansas Public School Academic Facilities Program Act.,Joshua Bryant,R,SD-032,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-11 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-11 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB215.pdf
2025,SB216,To Amend The Law Concerning Postsecondary Education Financial Assistance Programs.,Jim Dotson,R,SD-034,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-11 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-11 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB216.pdf
2025,SB217,To Require The Department Of Human Services To Request A Waiver To Exclude Candy And Soft Drinks From Eligible Foods Under The Supplemental Nutrition Assistance Program.,Clint Penzo,R,SD-031,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-02-11 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",Senate,,"2025-02-11 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB217.pdf
2025,SB218,To Amend The Arkansas Small Business Innovation Research Matching Grant Program.,Missy Irvin,R,SD-024,"Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",Senate,,"2025-02-12 00:00:00 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB218.pdf
2025,SB219,To Repeal The Sunset Provision Of The Arkansas Medical Marijuana Special Privilege Tax Act Of 2017; And To Declare An Emergency.,Jonathan Dismang,R,SD-018,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",Senate,,"2025-02-12 00:00:00 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB219.pdf
2025,SB22,An Act For The Department Of Inspector General Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB22.pdf
2025,SB220,To Amend The Arkansas Securities Act; And To Clarify Exempt Transactions Under The Arkansas Securities Act.,Justin Boyd,R,SD-027,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",Senate,,"2025-02-12 00:00:00 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB220.pdf
2025,SB221,To Prohibit Risk-based Provider Organizations From Using Certain Types Of Contracting Practices When Contracting With Providers; To Amend The Medicaid Provider-led Organized Care Act; And To Declare An Emergency.,Breanne Davis,R,SD-025,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",Senate,,"2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB221.pdf
2025,SB222,To Amend The Medicaid Provider-led Organized Care Act; To Clarify Marketing By Providers Under The Medicaid Provider-led Organized Care Act; And To Declare An Emergency.,Breanne Davis,R,SD-025,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",Senate,,"2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB222.pdf
2025,SB223,To Create The Religious Rights At Public Schools Act Of 2025.,Mark Johnson,R,SD-017,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB223.pdf
2025,SB224,To Repeal The Law Concerning Natural Organic Fertilizers.,Matt Stone,R,SD-002,"Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to AGRICULTURE, FORESTRY & ECONOMIC DEVELOPMENT - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB224.pdf
2025,SB225,To Require The Arkansas Medicaid Program To Provide A Category For Beneficiaries With Sickle Cell Disease.,Jamie Scott,D,SD-012,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",Senate,,"2025-02-13 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB225.pdf
2025,SB226,To Amend The Sudden Cardiac Arrest Prevention Act; And To Modify The Requirements For Professional Development In School Districts Related To Sudden Cardiac Arrest.,Greg Leding,D,SD-030,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-13 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB226.pdf
2025,SB227,To Amend The Freedom Of Information Act Of 1967; And To Amend The Provisions Of The Freedom Of Information Act Of 1967 Concerning Public Meetings.,Clarke Tucker,D,SD-014,"Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB227.pdf
2025,SB228,Concerning A Waiver For A Renewed Background Check Granted By A Board Of Directors Of An Educational Entity To An Applicant For A Nonlicensed Staff Position.,Kim Hammer,R,SD-016,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-13 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB228.pdf
2025,SB229,To Create The Department Of Financial Services Within The Department Of Commerce.,Justin Boyd,R,SD-027,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB229.pdf
2025,SB23,An Act For The Judicial Discipline And Disability Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-13 - Returned by the Committee, with the recommendation that it Do Pass",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-13 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB23.pdf
